purchase_date,GELİR,
29/02/2024,3.72251531,3.72251531
29/02/2024,12.52150038,12.52150038
29/02/2024,8.012117268,8.012117268
29/02/2024,6.447508737,6.447508737
29/02/2024,12.47462152,12.47462152
29/02/2024,5.570038926,5.570038926
29/02/2024,8.168190164,8.168190164
29/02/2024,21.54461981,21.54461981
29/02/2024,2.953540358,2.953540358
29/02/2024,8.063707042,8.063707042
29/02/2024,9.363994236,9.363994236
29/02/2024,3.807151173,3.807151173
29/02/2024,8.301307109,8.301307109
29/02/2024,9.298174584,9.298174584
29/02/2024,7.73977684,7.73977684
29/02/2024,5.341848353,5.341848353
29/02/2024,19.48143242,19.48143242
29/02/2024,6.939729691,6.939729691
29/02/2024,31.4979978,31.4979978
29/02/2024,8.316674852,8.316674852
29/02/2024,20.69379636,20.69379636
29/02/2024,3.831749391,3.831749391
29/02/2024,10.21633296,10.21633296
29/02/2024,3.353228078,3.353228078
29/02/2024,8.49146532,8.49146532
29/02/2024,3.401836723,3.401836723
29/02/2024,2.819337389,2.819337389
29/02/2024,3.218065018,3.218065018
29/02/2024,3.640818369,3.640818369
29/02/2024,7.745944197,7.745944197
29/02/2024,4.96522313,4.96522313
29/02/2024,8.425955067,8.425955067
29/02/2024,9.536548145,9.536548145
29/02/2024,7.571398468,7.571398468
29/02/2024,13.27953922,13.27953922
29/02/2024,7.976490926,7.976490926
29/02/2024,8.13472997,8.13472997
29/02/2024,9.439900423,9.439900423
29/02/2024,8.476231212,8.476231212
29/02/2024,2.973770418,2.973770418
29/02/2024,8.647092694,8.647092694
29/02/2024,6.737940442,6.737940442
29/02/2024,4.748316914,4.748316914
29/02/2024,4.339080438,4.339080438
29/02/2024,13.28350257,13.28350257
29/02/2024,4.883080821,4.883080821
29/02/2024,4.919773437,4.919773437
29/02/2024,7.450661686,7.450661686
29/02/2024,5.387753477,5.387753477
29/02/2024,12.05623052,12.05623052
29/02/2024,10.33996094,10.33996094
29/02/2024,6.476620429,6.476620429
29/02/2024,21.97363348,21.97363348
29/02/2024,5.584347764,5.584347764
29/02/2024,9.406081786,9.406081786
29/02/2024,7.203272667,7.203272667
29/02/2024,8.46379415,8.46379415
29/02/2024,3.180626335,3.180626335
29/02/2024,8.584683061,8.584683061
29/02/2024,17.31637909,17.31637909
29/02/2024,3.972265113,3.972265113
29/02/2024,6.513547147,6.513547147
29/02/2024,3.506826198,3.506826198
29/02/2024,6.227372706,6.227372706
29/02/2024,5.356075051,5.356075051
29/02/2024,33.94727384,33.94727384
29/02/2024,11.44656799,11.44656799
29/02/2024,2.900821489,2.900821489
29/02/2024,26.43225551,26.43225551
29/02/2024,6.621957949,6.621957949
29/02/2024,3.273978132,3.273978132
29/02/2024,8.526875153,8.526875153
29/02/2024,10.42104455,10.42104455
29/02/2024,22.65426709,22.65426709
29/02/2024,8.340715331,8.340715331
29/02/2024,9.480738802,9.480738802
29/02/2024,3.166148184,3.166148184
29/02/2024,5.875632883,5.875632883
29/02/2024,3.454734204,3.454734204
29/02/2024,5.875679698,5.875679698
29/02/2024,14.13236063,14.13236063
29/02/2024,16.24752229,16.24752229
29/02/2024,13.5228201,13.5228201
29/02/2024,3.634161133,3.634161133
29/02/2024,33.08393305,33.08393305
29/02/2024,7.741526859,7.741526859
29/02/2024,37.82210155,37.82210155
29/02/2024,6.657344229,6.657344229
29/02/2024,8.713922011,8.713922011
29/02/2024,8.509021044,8.509021044
29/02/2024,8.461105185,8.461105185
29/02/2024,8.481715095,8.481715095
29/02/2024,4.608370452,4.608370452
29/02/2024,6.266606938,6.266606938
29/02/2024,6.004986595,6.004986595
29/02/2024,6.42515316,6.42515316
29/02/2024,3.196297481,3.196297481
29/02/2024,15.12880589,15.12880589
29/02/2024,8.045612892,8.045612892
29/02/2024,13.02704527,13.02704527
29/02/2024,2.958678454,2.958678454
29/02/2024,6.400331394,6.400331394
29/02/2024,11.9976139,11.9976139
29/02/2024,18.83415778,18.83415778
29/02/2024,3.231015088,3.231015088
29/02/2024,3.350263459,3.350263459
29/02/2024,13.89167586,13.89167586
29/02/2024,3.662817169,3.662817169
29/02/2024,4.381712159,4.381712159
29/02/2024,3.09054273,3.09054273
29/02/2024,13.48039905,13.48039905
29/02/2024,36.37885147,36.37885147
29/02/2024,6.95125836,6.95125836
29/02/2024,2.976853556,2.976853556
29/02/2024,11.13694589,11.13694589
29/02/2024,2.922009954,2.922009954
29/02/2024,9.792595089,9.792595089
29/02/2024,12.43362078,12.43362078
29/02/2024,2.871172162,2.871172162
29/02/2024,9.565945105,9.565945105
29/02/2024,8.821134796,8.821134796
29/02/2024,6.16175954,6.16175954
29/02/2024,17.63131531,17.63131531
29/02/2024,29.62350723,29.62350723
29/02/2024,3.18940645,3.18940645
29/02/2024,12.81293352,12.81293352
29/02/2024,4.06652174,4.06652174
29/02/2024,19.76824833,19.76824833
29/02/2024,6.286313432,6.286313432
29/02/2024,3.075122066,3.075122066
29/02/2024,3.253326533,3.253326533
29/02/2024,20.09962765,20.09962765
29/02/2024,8.129663009,8.129663009
29/02/2024,2.696399502,2.696399502
29/02/2024,3.089449881,3.089449881
29/02/2024,9.492212155,9.492212155
29/02/2024,14.45586265,14.45586265
29/02/2024,19.62747013,19.62747013
29/02/2024,3.548177965,3.548177965
29/02/2024,16.39007484,16.39007484
29/02/2024,8.380273577,8.380273577
29/02/2024,3.447574047,3.447574047
29/02/2024,14.61221175,14.61221175
29/02/2024,19.79602484,19.79602484
29/02/2024,9.33283916,9.33283916
29/02/2024,6.127167464,6.127167464
29/02/2024,5.045602507,5.045602507
29/02/2024,4.558217242,4.558217242
29/02/2024,4.175901379,4.175901379
29/02/2024,4.228727518,4.228727518
29/02/2024,24.5482789,24.5482789
29/02/2024,4.451110043,4.451110043
29/02/2024,8.970209181,8.970209181
29/02/2024,8.984755204,8.984755204
29/02/2024,16.32302519,16.32302519
29/02/2024,2.92511604,2.92511604
29/02/2024,7.555476858,7.555476858
29/02/2024,9.466311873,9.466311873
29/02/2024,6.952375751,6.952375751
29/02/2024,8.434396666,8.434396666
29/02/2024,18.56248981,18.56248981
29/02/2024,7.851356388,7.851356388
29/02/2024,40.19075398,40.19075398
29/02/2024,4.465065359,4.465065359
29/02/2024,31.67460597,31.67460597
29/02/2024,6.770075079,6.770075079
29/02/2024,15.11276437,15.11276437
29/02/2024,36.86462646,36.86462646
29/02/2024,3.606694812,3.606694812
29/02/2024,3.963597393,3.963597393
29/02/2024,22.44206525,22.44206525
29/02/2024,6.953532413,6.953532413
29/02/2024,25.0617471,25.0617471
29/02/2024,3.434523756,3.434523756
29/02/2024,7.95737007,7.95737007
29/02/2024,3.311785519,3.311785519
29/02/2024,17.6183453,17.6183453
29/02/2024,20.88053279,20.88053279
29/02/2024,2.898616675,2.898616675
29/02/2024,15.47652305,15.47652305
29/02/2024,2.923082445,2.923082445
29/02/2024,13.76661443,13.76661443
29/02/2024,31.27688452,31.27688452
29/02/2024,6.824816054,6.824816054
29/02/2024,8.056090899,8.056090899
29/02/2024,9.896656707,9.896656707
29/02/2024,12.06396244,12.06396244
29/02/2024,5.986345499,5.986345499
29/02/2024,6.605192472,6.605192472
29/02/2024,3.330514322,3.330514322
29/02/2024,3.594949487,3.594949487
29/02/2024,16.21824923,16.21824923
29/02/2024,5.976236451,5.976236451
29/02/2024,8.85366864,8.85366864
29/02/2024,3.076014439,3.076014439
29/02/2024,3.892340167,3.892340167
29/02/2024,4.062834421,4.062834421
29/02/2024,13.50679034,13.50679034
29/02/2024,13.95525752,13.95525752
29/02/2024,3.127361798,3.127361798
29/02/2024,3.390633811,3.390633811
29/02/2024,2.688780808,2.688780808
29/02/2024,4.184121734,4.184121734
29/02/2024,2.779472804,2.779472804
29/02/2024,14.31421144,14.31421144
29/02/2024,6.283299456,6.283299456
29/02/2024,8.907141359,8.907141359
29/02/2024,3.282260076,3.282260076
29/02/2024,4.171569609,4.171569609
29/02/2024,5.803204191,5.803204191
29/02/2024,6.620811655,6.620811655
29/02/2024,5.392225102,5.392225102
29/02/2024,13.13407864,13.13407864
29/02/2024,5.533283553,5.533283553
29/02/2024,5.328287704,5.328287704
29/02/2024,4.759564567,4.759564567
29/02/2024,4.575506931,4.575506931
29/02/2024,15.24662152,15.24662152
28/02/2024,14.67788191,14.67788191
28/02/2024,13.31008196,13.31008196
28/02/2024,3.420414112,3.420414112
28/02/2024,15.34159182,15.34159182
28/02/2024,16.83668414,16.83668414
28/02/2024,7.493545126,7.493545126
28/02/2024,3.019540484,3.019540484
28/02/2024,5.541427487,5.541427487
28/02/2024,7.957034191,7.957034191
28/02/2024,8.818323852,8.818323852
28/02/2024,9.773064854,9.773064854
28/02/2024,8.514748807,8.514748807
28/02/2024,6.320675439,6.320675439
28/02/2024,8.075137783,8.075137783
28/02/2024,9.515755895,9.515755895
28/02/2024,5.154019942,5.154019942
28/02/2024,3.273501022,3.273501022
28/02/2024,9.220560072,9.220560072
28/02/2024,5.708482658,5.708482658
28/02/2024,4.74430795,4.74430795
28/02/2024,2.810309397,2.810309397
28/02/2024,5.634869273,5.634869273
28/02/2024,7.745236911,7.745236911
28/02/2024,2.964711186,2.964711186
28/02/2024,20.94862506,20.94862506
28/02/2024,3.222331171,3.222331171
28/02/2024,12.05865669,12.05865669
28/02/2024,5.160623157,5.160623157
28/02/2024,4.094803636,4.094803636
28/02/2024,2.838045823,2.838045823
28/02/2024,3.635445776,3.635445776
28/02/2024,12.81834407,12.81834407
28/02/2024,9.084233706,9.084233706
28/02/2024,5.063743026,5.063743026
28/02/2024,8.332647849,8.332647849
28/02/2024,25.84547669,25.84547669
28/02/2024,9.737066688,9.737066688
28/02/2024,5.34343042,5.34343042
28/02/2024,5.703221876,5.703221876
28/02/2024,5.104401249,5.104401249
28/02/2024,2.948652027,2.948652027
28/02/2024,15.59860712,15.59860712
28/02/2024,5.699294977,5.699294977
28/02/2024,7.817559037,7.817559037
28/02/2024,3.332080205,3.332080205
28/02/2024,3.802963351,3.802963351
28/02/2024,3.517997057,3.517997057
28/02/2024,5.617600964,5.617600964
28/02/2024,14.08207659,14.08207659
28/02/2024,3.395315587,3.395315587
28/02/2024,11.55022271,11.55022271
28/02/2024,8.369587675,8.369587675
28/02/2024,7.651448481,7.651448481
28/02/2024,16.01954057,16.01954057
28/02/2024,11.62119083,11.62119083
28/02/2024,8.885993372,8.885993372
28/02/2024,9.45338228,9.45338228
28/02/2024,18.27318418,18.27318418
28/02/2024,7.978355841,7.978355841
28/02/2024,2.914687771,2.914687771
28/02/2024,4.561155509,4.561155509
28/02/2024,9.537911002,9.537911002
28/02/2024,12.84544921,12.84544921
28/02/2024,10.39032297,10.39032297
28/02/2024,7.646689553,7.646689553
28/02/2024,7.770981592,7.770981592
28/02/2024,3.106559186,3.106559186
28/02/2024,2.69778845,2.69778845
28/02/2024,19.00276018,19.00276018
28/02/2024,20.15186756,20.15186756
28/02/2024,2.671396123,2.671396123
28/02/2024,9.949673154,9.949673154
28/02/2024,5.382729968,5.382729968
28/02/2024,3.603053705,3.603053705
28/02/2024,11.77413647,11.77413647
28/02/2024,3.593622064,3.593622064
28/02/2024,20.60852081,20.60852081
28/02/2024,10.11612218,10.11612218
28/02/2024,13.90050816,13.90050816
28/02/2024,2.826076516,2.826076516
28/02/2024,21.02493189,21.02493189
28/02/2024,6.518311837,6.518311837
28/02/2024,3.425611932,3.425611932
28/02/2024,3.218462659,3.218462659
28/02/2024,10.09937408,10.09937408
28/02/2024,20.70247429,20.70247429
28/02/2024,7.079373464,7.079373464
28/02/2024,25.18909652,25.18909652
28/02/2024,9.721838604,9.721838604
28/02/2024,6.519022862,6.519022862
28/02/2024,6.07434066,6.07434066
28/02/2024,6.287451041,6.287451041
28/02/2024,3.093091913,3.093091913
28/02/2024,8.790797042,8.790797042
28/02/2024,5.879422844,5.879422844
28/02/2024,2.843765236,2.843765236
28/02/2024,8.545555354,8.545555354
28/02/2024,14.51483345,14.51483345
28/02/2024,2.899219596,2.899219596
28/02/2024,3.07282447,3.07282447
28/02/2024,6.574349262,6.574349262
28/02/2024,12.34577596,12.34577596
28/02/2024,5.211364817,5.211364817
28/02/2024,16.69035339,16.69035339
28/02/2024,3.162305716,3.162305716
28/02/2024,4.549639955,4.549639955
28/02/2024,7.486857735,7.486857735
28/02/2024,5.382585296,5.382585296
28/02/2024,18.94222204,18.94222204
28/02/2024,10.65825378,10.65825378
28/02/2024,13.67804034,13.67804034
28/02/2024,3.342069322,3.342069322
28/02/2024,4.631091571,4.631091571
28/02/2024,8.007786201,8.007786201
28/02/2024,6.249862116,6.249862116
28/02/2024,8.093076793,8.093076793
28/02/2024,6.249010657,6.249010657
28/02/2024,8.276400067,8.276400067
28/02/2024,6.781057262,6.781057262
28/02/2024,9.029606443,9.029606443
28/02/2024,13.92263073,13.92263073
28/02/2024,42.41614899,42.41614899
28/02/2024,3.809942582,3.809942582
28/02/2024,3.146590601,3.146590601
28/02/2024,2.952521239,2.952521239
28/02/2024,10.32828499,10.32828499
28/02/2024,12.45804619,12.45804619
28/02/2024,6.346622735,6.346622735
28/02/2024,3.533651919,3.533651919
28/02/2024,5.282043387,5.282043387
28/02/2024,5.098531145,5.098531145
28/02/2024,2.97746522,2.97746522
28/02/2024,13.11232444,13.11232444
28/02/2024,19.44951159,19.44951159
28/02/2024,21.85550507,21.85550507
28/02/2024,23.36875594,23.36875594
28/02/2024,5.291337255,5.291337255
28/02/2024,5.774620604,5.774620604
28/02/2024,6.571706026,6.571706026
28/02/2024,5.737947878,5.737947878
28/02/2024,20.77679914,20.77679914
28/02/2024,5.352700787,5.352700787
28/02/2024,14.32925665,14.32925665
28/02/2024,7.097410381,7.097410381
28/02/2024,3.230436565,3.230436565
28/02/2024,6.05127241,6.05127241
28/02/2024,17.78042551,17.78042551
28/02/2024,14.62620443,14.62620443
28/02/2024,6.355432215,6.355432215
28/02/2024,7.918811685,7.918811685
28/02/2024,8.685690424,8.685690424
28/02/2024,10.74797895,10.74797895
28/02/2024,19.0329112,19.0329112
28/02/2024,20.47375052,20.47375052
28/02/2024,7.718020061,7.718020061
28/02/2024,8.417413455,8.417413455
28/02/2024,9.373597372,9.373597372
28/02/2024,8.692170847,8.692170847
28/02/2024,8.790273078,8.790273078
28/02/2024,5.989721425,5.989721425
28/02/2024,2.805733683,2.805733683
28/02/2024,13.59573015,13.59573015
28/02/2024,19.35305657,19.35305657
28/02/2024,2.961266583,2.961266583
28/02/2024,3.733142742,3.733142742
28/02/2024,6.203341704,6.203341704
28/02/2024,12.35388053,12.35388053
28/02/2024,7.350830148,7.350830148
28/02/2024,8.198326772,8.198326772
28/02/2024,3.549312351,3.549312351
28/02/2024,8.926677906,8.926677906
28/02/2024,44.69322159,44.69322159
28/02/2024,10.00083878,10.00083878
28/02/2024,9.228783505,9.228783505
28/02/2024,9.431947008,9.431947008
28/02/2024,7.924680854,7.924680854
28/02/2024,39.04690542,39.04690542
28/02/2024,2.850324199,2.850324199
28/02/2024,7.532379139,7.532379139
28/02/2024,61.94401931,61.94401931
28/02/2024,10.08900456,10.08900456
28/02/2024,3.001290117,3.001290117
28/02/2024,10.31070567,10.31070567
28/02/2024,22.67932049,22.67932049
28/02/2024,31.7001164,31.7001164
28/02/2024,3.225746626,3.225746626
28/02/2024,17.25788112,17.25788112
28/02/2024,4.9684686,4.9684686
28/02/2024,3.531238698,3.531238698
28/02/2024,3.831158562,3.831158562
28/02/2024,8.679221346,8.679221346
28/02/2024,19.50729891,19.50729891
28/02/2024,7.705389989,7.705389989
28/02/2024,19.25642279,19.25642279
28/02/2024,6.241638567,6.241638567
28/02/2024,29.01696948,29.01696948
28/02/2024,9.351830329,9.351830329
28/02/2024,7.80677867,7.80677867
28/02/2024,9.177494888,9.177494888
28/02/2024,2.640161838,2.640161838
28/02/2024,9.99454813,9.99454813
28/02/2024,3.388465814,3.388465814
28/02/2024,5.021483854,5.021483854
28/02/2024,5.74636613,5.74636613
28/02/2024,4.612371864,4.612371864
28/02/2024,9.311634497,9.311634497
28/02/2024,3.00633186,3.00633186
28/02/2024,13.92930195,13.92930195
28/02/2024,5.312366805,5.312366805
28/02/2024,4.72948609,4.72948609
28/02/2024,6.73207435,6.73207435
28/02/2024,3.106178609,3.106178609
28/02/2024,13.32080145,13.32080145
28/02/2024,3.319535114,3.319535114
28/02/2024,3.181975391,3.181975391
28/02/2024,7.405188526,7.405188526
28/02/2024,15.07532759,15.07532759
28/02/2024,10.17615674,10.17615674
28/02/2024,27.85081509,27.85081509
28/02/2024,2.529716677,2.529716677
28/02/2024,9.5314167,9.5314167
28/02/2024,12.18751159,12.18751159
28/02/2024,99.43959796,99.43959796
28/02/2024,6.521982108,6.521982108
28/02/2024,13.47430123,13.47430123
28/02/2024,2.803287439,2.803287439
28/02/2024,3.143527435,3.143527435
28/02/2024,7.208200116,7.208200116
28/02/2024,8.23227186,8.23227186
28/02/2024,3.840046599,3.840046599
28/02/2024,6.798063258,6.798063258
28/02/2024,29.680541,29.680541
28/02/2024,10.21067707,10.21067707
28/02/2024,3.241138729,3.241138729
27/02/2024,8.615691331,8.615691331
27/02/2024,12.96449849,12.96449849
27/02/2024,6.917837727,6.917837727
27/02/2024,6.204472572,6.204472572
27/02/2024,23.14017069,23.14017069
27/02/2024,3.369006625,3.369006625
27/02/2024,3.09432105,3.09432105
27/02/2024,5.47198406,5.47198406
27/02/2024,8.321815615,8.321815615
27/02/2024,15.5260103,15.5260103
27/02/2024,9.653000677,9.653000677
27/02/2024,3.108894569,3.108894569
27/02/2024,9.867247775,9.867247775
27/02/2024,33.54478915,33.54478915
27/02/2024,6.654285908,6.654285908
27/02/2024,21.83266226,21.83266226
27/02/2024,6.396332409,6.396332409
27/02/2024,10.11168654,10.11168654
27/02/2024,7.917373114,7.917373114
27/02/2024,4.932033071,4.932033071
27/02/2024,25.18463957,25.18463957
27/02/2024,7.05400765,7.05400765
27/02/2024,3.474335399,3.474335399
27/02/2024,2.802064919,2.802064919
27/02/2024,3.041640492,3.041640492
27/02/2024,5.761415156,5.761415156
27/02/2024,11.84338846,11.84338846
27/02/2024,5.804089367,5.804089367
27/02/2024,18.63025859,18.63025859
27/02/2024,2.904681526,2.904681526
27/02/2024,2.944886005,2.944886005
27/02/2024,3.462499873,3.462499873
27/02/2024,8.900941029,8.900941029
27/02/2024,3.233346152,3.233346152
27/02/2024,3.354497887,3.354497887
27/02/2024,4.407586672,4.407586672
27/02/2024,8.293780884,8.293780884
27/02/2024,16.14615965,16.14615965
27/02/2024,16.34607307,16.34607307
27/02/2024,14.44280141,14.44280141
27/02/2024,9.162850138,9.162850138
27/02/2024,27.613112,27.613112
27/02/2024,3.082177891,3.082177891
27/02/2024,14.54697358,14.54697358
27/02/2024,7.186408696,7.186408696
27/02/2024,3.365716629,3.365716629
27/02/2024,20.48460246,20.48460246
27/02/2024,13.13711352,13.13711352
27/02/2024,2.815764372,2.815764372
27/02/2024,2.872482643,2.872482643
27/02/2024,8.890543383,8.890543383
27/02/2024,3.273686918,3.273686918
27/02/2024,5.448689727,5.448689727
27/02/2024,3.650591977,3.650591977
27/02/2024,8.633339928,8.633339928
27/02/2024,8.883979948,8.883979948
27/02/2024,4.533746537,4.533746537
27/02/2024,2.846365307,2.846365307
27/02/2024,2.834169792,2.834169792
27/02/2024,7.979557074,7.979557074
27/02/2024,19.6565468,19.6565468
27/02/2024,2.988224637,2.988224637
27/02/2024,21.30934808,21.30934808
27/02/2024,4.53542888,4.53542888
27/02/2024,14.926034,14.926034
27/02/2024,8.258424314,8.258424314
27/02/2024,2.700342711,2.700342711
27/02/2024,4.803659104,4.803659104
27/02/2024,10.13889934,10.13889934
27/02/2024,2.972402389,2.972402389
27/02/2024,3.25111707,3.25111707
